Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
7739,18,Male,Backpack,Footwear,45,North Dakota,M,Maroon,Fall,2.7,Yes,Yes,45,PayPal,Every 3 Months
7740,49,Male,Hat,Clothing,87,Illinois,XL,Indigo,Fall,3.3,No,Yes,26,Bank Transfer,Monthly
7741,39,Female,Pants,Clothing,97,Pennsylvania,M,Lavender,Summer,3.0,No,No,25,Debit Card,Fortnightly
7742,46,Male,Sandals,Accessories,38,North Carolina,L,Orange,Fall,4.0,No,Yes,13,Bank Transfer,Every 3 Months
7743,44,Male,Sandals,Accessories,84,Ohio,S,Beige,Summer,3.6,Yes,Yes,15,Cash,Annually
7744,41,Male,Coat,Accessories,45,Illinois,S,Silver,Spring,3.7,No,Yes,49,PayPal,Fortnightly
7745,21,Female,Shorts,Outerwear,63,South Carolina,XL,Green,Fall,2.9,No,Yes,14,Venmo,Annually
7746,30,Male,Skirt,Accessories,53,Oklahoma,L,Brown,Fall,2.8,No,Yes,9,Bank Transfer,Fortnightly
7747,19,Male,T-shirt,Clothing,66,Oregon,L,Maroon,Spring,4.3,No,Yes,34,Debit Card,Monthly
7748,58,Male,Handbag,Footwear,98,Kentucky,M,Green,Spring,3.9,Yes,No,21,Cash,Every 3 Months
7749,52,Female,Backpack,Accessories,25,Florida,M,Brown,Fall,3.3,Yes,Yes,27,Debit Card,Monthly
7750,59,Female,Shorts,Outerwear,38,Washington,M,Blue,Summer,2.8,No,No,13,Credit Card,Every 3 Months
7751,58,Male,Socks,Clothing,59,Arkansas,L,Lavender,Summer,4.6,No,Yes,13,Venmo,Bi-Weekly
7752,30,Female,Shoes,Outerwear,46,Hawaii,S,Turquoise,Fall,4.1,Yes,No,39,PayPal,Bi-Weekly
7753,53,Female,Shirt,Accessories,96,Alaska,S,Silver,Fall,2.8,No,Yes,36,Credit Card,Fortnightly
7754,38,Female,Scarf,Outerwear,62,New Jersey,XL,Brown,Winter,4.6,Yes,No,33,Venmo,Weekly
7755,19,Male,Shorts,Outerwear,83,California,XL,Gold,Spring,3.8,Yes,Yes,27,Cash,Bi-Weekly
7756,31,Female,Sneakers,Outerwear,89,Kansas,S,Silver,Summer,3.5,Yes,No,3,Cash,Monthly
7757,57,Female,Blouse,Outerwear,38,Delaware,XL,Black,Spring,4.1,No,Yes,36,Debit Card,Every 3 Months
7758,68,Male,Hoodie,Clothing,67,New York,S,Turquoise,Summer,4.1,No,Yes,28,PayPal,Weekly
7759,48,Female,Handbag,Accessories,56,Kentucky,M,Peach,Spring,4.9,Yes,Yes,32,Venmo,Fortnightly
7760,55,Male,Jacket,Clothing,92,Pennsylvania,M,Violet,Summer,3.0,Yes,Yes,2,Debit Card,Monthly
7761,46,Male,Shorts,Accessories,65,Florida,M,Maroon,Summer,4.2,Yes,No,23,Venmo,Annually
7762,57,Male,Jacket,Outerwear,42,Pennsylvania,S,Silver,Winter,4.6,No,No,38,PayPal,Bi-Weekly
7763,48,Female,Pants,Footwear,58,Colorado,XL,Beige,Spring,3.4,No,Yes,6,Venmo,Annually
7764,34,Female,Skirt,Footwear,36,Massachusetts,M,Black,Winter,4.5,Yes,Yes,16,Debit Card,Bi-Weekly
7765,55,Female,Sweater,Outerwear,42,Mississippi,S,Lavender,Fall,3.0,No,Yes,1,Debit Card,Bi-Weekly
7766,38,Male,Shoes,Outerwear,100,North Dakota,M,Pink,Fall,2.8,No,No,48,Debit Card,Annually
7767,54,Female,Socks,Outerwear,52,Vermont,L,Brown,Winter,3.5,No,No,36,Venmo,Every 3 Months
7768,23,Female,Shirt,Outerwear,93,Louisiana,M,Yellow,Fall,4.6,No,No,49,Cash,Bi-Weekly
7769,49,Female,Hat,Footwear,71,Washington,XL,Black,Spring,3.0,No,Yes,37,Bank Transfer,Every 3 Months
7770,21,Male,Boots,Footwear,63,Texas,L,Blue,Spring,4.8,Yes,Yes,10,Bank Transfer,Fortnightly
7771,48,Male,T-shirt,Clothing,58,Idaho,S,Gray,Spring,4.1,No,Yes,35,Credit Card,Every 3 Months
7772,70,Female,Jewelry,Clothing,36,Indiana,S,Turquoise,Spring,4.7,Yes,Yes,48,Cash,Bi-Weekly
7773,32,Male,Scarf,Accessories,23,Louisiana,M,Turquoise,Winter,3.9,No,Yes,49,Bank Transfer,Bi-Weekly
7774,28,Female,Sunglasses,Accessories,87,Delaware,S,Cyan,Summer,2.9,Yes,Yes,35,Cash,Annually
7775,47,Male,Gloves,Outerwear,76,South Carolina,L,Charcoal,Summer,4.8,Yes,Yes,36,Debit Card,Every 3 Months
7776,58,Female,Shirt,Footwear,68,New Jersey,M,Red,Winter,4.4,No,No,31,Bank Transfer,Every 3 Months
7777,62,Female,Boots,Clothing,73,West Virginia,L,Olive,Summer,2.8,No,Yes,9,Bank Transfer,Annually
7778,26,Male,Shorts,Accessories,64,Oklahoma,XL,Cyan,Summer,2.8,No,Yes,28,Cash,Bi-Weekly
7779,69,Male,Coat,Footwear,37,Kentucky,XL,Pink,Summer,3.8,No,No,38,Venmo,Fortnightly
7780,32,Female,Jeans,Footwear,71,Ohio,L,Green,Summer,3.5,No,No,9,Credit Card,Annually
7781,23,Female,Sneakers,Accessories,60,Alabama,S,Black,Winter,4.7,No,No,12,Credit Card,Every 3 Months
7782,56,Male,Skirt,Outerwear,98,North Dakota,M,Turquoise,Winter,4.4,No,Yes,29,Debit Card,Fortnightly
7783,55,Male,T-shirt,Footwear,40,Minnesota,S,Peach,Fall,3.1,No,No,34,Cash,Fortnightly
7784,66,Male,Shorts,Clothing,58,Nevada,M,Olive,Winter,2.6,Yes,No,32,PayPal,Every 3 Months
7785,37,Female,Sneakers,Outerwear,55,California,XL,Cyan,Winter,3.0,No,No,1,Bank Transfer,Monthly
7786,32,Male,Jeans,Clothing,47,Massachusetts,L,Lavender,Spring,4.4,No,Yes,31,Debit Card,Weekly
7787,22,Male,Dress,Outerwear,86,New York,XL,Beige,Fall,3.7,Yes,Yes,6,PayPal,Bi-Weekly
7788,26,Female,Gloves,Accessories,51,Illinois,L,Olive,Summer,3.7,No,No,21,PayPal,Fortnightly
7789,41,Female,Boots,Outerwear,70,Tennessee,M,Peach,Winter,4.0,Yes,No,28,Bank Transfer,Bi-Weekly
7790,35,Male,Shorts,Accessories,88,Oklahoma,XL,Magenta,Winter,3.6,No,No,20,Debit Card,Monthly
7791,37,Male,Skirt,Footwear,38,Kentucky,XL,Gray,Spring,4.1,Yes,No,32,Bank Transfer,Every 3 Months
7792,39,Female,Backpack,Footwear,29,Nevada,S,Indigo,Summer,3.3,No,Yes,49,Venmo,Fortnightly
7793,53,Female,Shirt,Accessories,55,Ohio,XL,Magenta,Fall,4.5,Yes,Yes,27,Debit Card,Weekly
7794,67,Male,Sandals,Accessories,35,Mississippi,L,Indigo,Winter,2.8,Yes,Yes,45,Bank Transfer,Quarterly
7795,25,Female,Sandals,Accessories,98,Oregon,M,Green,Fall,4.7,Yes,Yes,47,Credit Card,Weekly
7796,69,Female,Sweater,Footwear,51,Rhode Island,XL,Yellow,Summer,3.8,No,Yes,49,Credit Card,Fortnightly
7797,68,Male,Shirt,Accessories,47,North Carolina,L,Purple,Fall,5.0,No,Yes,25,PayPal,Every 3 Months
7798,36,Female,Handbag,Footwear,71,Oregon,M,Orange,Winter,4.0,Yes,No,44,Venmo,Monthly
7799,56,Male,Skirt,Outerwear,78,South Dakota,S,Cyan,Winter,4.9,No,Yes,39,Venmo,Monthly
7800,30,Female,Sneakers,Footwear,60,Georgia,S,Indigo,Winter,2.8,No,Yes,9,Credit Card,Annually
7801,69,Male,Backpack,Footwear,50,Missouri,L,Silver,Winter,3.2,Yes,No,46,PayPal,Weekly
7802,44,Female,Hoodie,Clothing,34,Michigan,XL,Lavender,Spring,3.2,Yes,No,25,Bank Transfer,Bi-Weekly
7803,61,Male,Blouse,Outerwear,25,Maine,S,Cyan,Summer,3.9,Yes,Yes,36,Cash,Monthly
7804,26,Male,Sunglasses,Accessories,29,New Hampshire,M,Gold,Summer,4.7,Yes,No,48,Cash,Monthly
7805,59,Male,Blouse,Outerwear,62,Illinois,XL,Indigo,Fall,4.9,No,No,13,PayPal,Bi-Weekly
7806,41,Female,Hoodie,Accessories,67,Virginia,L,Charcoal,Spring,3.3,No,No,32,Bank Transfer,Monthly
7807,60,Female,Belt,Clothing,24,Iowa,XL,Violet,Fall,3.9,No,Yes,35,PayPal,Fortnightly
7808,30,Female,Scarf,Outerwear,59,Colorado,L,Red,Winter,5.0,Yes,No,10,Venmo,Every 3 Months
7809,66,Male,Jeans,Clothing,63,New York,L,Silver,Fall,3.2,No,Yes,42,Cash,Quarterly
7810,31,Male,Socks,Outerwear,92,New Mexico,XL,Orange,Summer,4.2,No,Yes,48,Debit Card,Bi-Weekly
7811,52,Male,T-shirt,Footwear,38,Mississippi,XL,White,Fall,3.3,No,No,31,Venmo,Fortnightly
7812,55,Male,Belt,Accessories,51,Idaho,XL,Maroon,Winter,2.9,Yes,Yes,18,PayPal,Annually
7813,62,Female,Gloves,Outerwear,59,Alabama,L,Magenta,Fall,4.0,No,Yes,21,Cash,Quarterly
7814,19,Female,Gloves,Footwear,99,Alaska,M,White,Winter,4.9,No,Yes,13,Cash,Weekly
7815,54,Male,Belt,Footwear,66,Idaho,XL,Magenta,Fall,4.3,No,No,17,PayPal,Annually
7816,25,Male,Dress,Clothing,53,Connecticut,M,Maroon,Summer,3.5,Yes,Yes,4,Credit Card,Annually
7817,40,Female,Belt,Clothing,79,Kentucky,L,Brown,Winter,3.4,Yes,No,49,Bank Transfer,Quarterly
7818,63,Male,Hat,Clothing,21,Delaware,L,Teal,Winter,4.4,No,Yes,21,Venmo,Weekly
7819,39,Female,Gloves,Footwear,92,Illinois,L,Cyan,Summer,3.7,No,No,31,Credit Card,Monthly
7820,32,Male,Jewelry,Clothing,77,Wyoming,L,Gold,Spring,3.1,No,Yes,19,Cash,Annually
7821,47,Female,Shirt,Accessories,90,Georgia,S,Beige,Spring,4.8,No,Yes,16,PayPal,Every 3 Months
7822,39,Female,Scarf,Outerwear,40,Kansas,M,Peach,Summer,4.3,Yes,Yes,47,Debit Card,Monthly
7823,51,Male,Socks,Footwear,27,Arizona,M,Pink,Fall,4.4,Yes,Yes,30,Venmo,Fortnightly
7824,25,Female,Handbag,Accessories,41,Montana,M,Lavender,Winter,4.8,Yes,No,30,Debit Card,Bi-Weekly
7825,68,Female,Shorts,Accessories,32,Colorado,S,Cyan,Spring,2.6,No,Yes,28,Credit Card,Fortnightly
7826,31,Male,Backpack,Accessories,30,Florida,M,Lavender,Winter,3.8,Yes,No,47,PayPal,Annually
7827,68,Male,Blouse,Accessories,80,Vermont,XL,Magenta,Fall,4.2,No,No,45,Debit Card,Fortnightly
7828,22,Male,Dress,Footwear,79,Nebraska,S,Silver,Summer,4.3,Yes,Yes,31,Credit Card,Annually
7829,38,Male,Hat,Outerwear,35,North Carolina,M,Green,Summer,4.7,Yes,No,39,Bank Transfer,Bi-Weekly
7830,40,Male,Shirt,Clothing,68,Maryland,XL,Cyan,Summer,3.0,Yes,Yes,25,Cash,Every 3 Months
7831,41,Male,Blouse,Footwear,40,South Carolina,XL,Magenta,Winter,3.4,No,No,42,Debit Card,Annually
7832,58,Female,Backpack,Footwear,97,Maryland,XL,Gold,Spring,3.9,No,No,25,PayPal,Fortnightly
7833,35,Female,T-shirt,Outerwear,37,Washington,M,Peach,Spring,3.8,Yes,Yes,39,PayPal,Bi-Weekly
7834,45,Female,Dress,Outerwear,55,North Carolina,M,Olive,Fall,4.8,Yes,No,19,Debit Card,Monthly
7835,56,Female,Gloves,Clothing,91,Hawaii,S,Charcoal,Fall,3.6,No,No,8,Credit Card,Annually
7836,27,Female,Hat,Clothing,57,Rhode Island,M,Pink,Spring,4.4,No,No,33,Credit Card,Monthly
7837,37,Female,Dress,Clothing,43,North Carolina,L,Olive,Fall,2.6,Yes,Yes,37,Cash,Quarterly
7838,59,Male,Sandals,Footwear,82,New Mexico,S,Green,Winter,4.2,No,No,42,Cash,Bi-Weekly
7839,34,Female,Pants,Clothing,63,Massachusetts,L,Turquoise,Spring,4.9,No,Yes,37,PayPal,Bi-Weekly
7840,46,Male,Sneakers,Clothing,96,Ohio,L,Purple,Spring,2.9,Yes,No,28,Debit Card,Bi-Weekly
7841,25,Female,Boots,Accessories,64,Idaho,M,Lavender,Winter,4.4,No,No,34,Cash,Bi-Weekly
7842,38,Female,Sweater,Footwear,82,Florida,M,Peach,Fall,3.0,No,No,39,Bank Transfer,Monthly
7843,36,Female,Shoes,Footwear,57,Massachusetts,M,Gray,Winter,3.3,No,Yes,41,Bank Transfer,Bi-Weekly
7844,68,Female,Sandals,Accessories,61,Utah,M,Beige,Spring,4.0,Yes,Yes,21,Bank Transfer,Fortnightly
7845,69,Female,Skirt,Clothing,22,Pennsylvania,S,Lavender,Summer,3.3,Yes,Yes,27,Bank Transfer,Fortnightly
7846,21,Female,Sunglasses,Clothing,46,California,S,Magenta,Summer,5.0,Yes,Yes,6,Bank Transfer,Monthly
7847,23,Male,Sweater,Footwear,44,Florida,M,Gold,Spring,3.4,Yes,No,18,Debit Card,Fortnightly
7848,59,Female,Socks,Clothing,65,Connecticut,XL,Brown,Summer,2.5,No,No,21,Credit Card,Every 3 Months
7849,64,Female,Sunglasses,Clothing,80,South Carolina,XL,Blue,Fall,3.0,Yes,No,29,Debit Card,Every 3 Months
7850,68,Male,Shoes,Clothing,43,New Hampshire,S,Yellow,Fall,3.4,Yes,Yes,30,Debit Card,Weekly
7851,50,Male,Blouse,Outerwear,44,Rhode Island,S,Lavender,Winter,4.4,No,Yes,30,Credit Card,Every 3 Months
7852,40,Female,Hoodie,Footwear,50,Kansas,XL,Purple,Summer,4.4,No,No,47,Credit Card,Quarterly
7853,50,Female,Sunglasses,Clothing,91,Nevada,L,Gray,Fall,4.0,No,No,21,Cash,Bi-Weekly
7854,28,Female,Backpack,Accessories,71,Louisiana,S,Magenta,Fall,4.0,No,Yes,42,Venmo,Annually
7855,37,Female,Gloves,Clothing,29,Mississippi,M,Teal,Fall,3.3,Yes,No,38,Venmo,Weekly
7856,46,Female,Shoes,Accessories,29,Idaho,L,Brown,Spring,2.9,No,Yes,44,Debit Card,Fortnightly
7857,37,Female,Sandals,Clothing,67,Mississippi,XL,Green,Winter,4.2,Yes,Yes,49,PayPal,Every 3 Months
7858,58,Male,Shirt,Accessories,47,Oklahoma,XL,Violet,Summer,3.8,No,No,33,Debit Card,Every 3 Months
7859,49,Male,Gloves,Footwear,99,Illinois,L,Lavender,Winter,4.1,No,Yes,1,Bank Transfer,Annually
7860,33,Male,Scarf,Footwear,23,Arkansas,XL,Black,Summer,4.2,No,No,15,Bank Transfer,Annually
7861,18,Male,Sneakers,Accessories,49,New Mexico,M,White,Spring,2.6,No,No,28,Credit Card,Every 3 Months
7862,24,Male,T-shirt,Clothing,91,Pennsylvania,M,Gold,Summer,4.5,No,No,1,Credit Card,Fortnightly
7863,18,Male,Sunglasses,Accessories,35,Indiana,L,Cyan,Winter,4.4,No,No,34,PayPal,Monthly
7864,57,Male,Skirt,Outerwear,64,Michigan,S,Indigo,Summer,3.3,No,Yes,11,Debit Card,Annually
7865,36,Female,Shoes,Outerwear,38,Idaho,XL,Purple,Fall,2.6,Yes,No,24,Debit Card,Annually
7866,21,Female,Handbag,Accessories,30,Montana,S,Pink,Winter,3.7,Yes,Yes,17,PayPal,Weekly
7867,69,Female,Boots,Accessories,65,New Hampshire,M,Beige,Summer,4.8,No,Yes,39,Bank Transfer,Every 3 Months
7868,48,Male,T-shirt,Clothing,94,Arizona,L,Orange,Spring,3.4,No,No,50,Venmo,Weekly
7869,67,Male,Skirt,Outerwear,61,Virginia,XL,Teal,Fall,4.7,No,No,19,Debit Card,Bi-Weekly
7870,18,Female,Hat,Outerwear,37,North Dakota,S,Magenta,Spring,4.0,Yes,Yes,24,Debit Card,Monthly
7871,61,Male,Hat,Accessories,85,Wyoming,L,Lavender,Spring,3.4,No,No,27,PayPal,Fortnightly
7872,51,Female,Sandals,Accessories,53,Vermont,XL,Yellow,Summer,3.2,No,No,42,Cash,Monthly
7873,67,Female,Jewelry,Outerwear,61,Colorado,S,Gold,Summer,3.9,No,No,34,PayPal,Fortnightly
7874,57,Female,Sunglasses,Outerwear,95,Oregon,M,Olive,Spring,3.8,Yes,No,22,Bank Transfer,Quarterly
7875,22,Female,Socks,Clothing,87,Florida,XL,Charcoal,Fall,2.9,No,Yes,49,Venmo,Bi-Weekly
7876,28,Female,Shirt,Footwear,25,Washington,M,Magenta,Summer,4.6,No,No,39,Cash,Quarterly
7877,33,Male,Coat,Footwear,30,Iowa,L,Red,Spring,4.8,No,No,24,Debit Card,Monthly
7878,38,Male,Jeans,Accessories,96,Oklahoma,M,Gray,Spring,4.9,No,No,3,Cash,Fortnightly
7879,65,Female,Scarf,Footwear,32,Colorado,L,Gray,Fall,4.2,Yes,Yes,11,PayPal,Fortnightly
7880,50,Female,Socks,Outerwear,48,Louisiana,L,Charcoal,Winter,4.3,No,Yes,39,Venmo,Every 3 Months
7881,65,Female,Gloves,Outerwear,34,Wisconsin,S,Teal,Winter,3.0,Yes,No,2,PayPal,Bi-Weekly
7882,31,Male,Shirt,Outerwear,24,Maryland,L,Blue,Winter,3.2,No,No,23,Bank Transfer,Quarterly
7883,30,Male,Scarf,Outerwear,100,Minnesota,XL,White,Winter,2.5,Yes,No,12,Credit Card,Quarterly
7884,57,Female,Shirt,Clothing,22,Idaho,XL,White,Summer,3.3,No,No,37,Venmo,Every 3 Months
7885,24,Male,Shirt,Accessories,92,Maryland,M,Orange,Summer,4.6,Yes,No,44,Venmo,Fortnightly
7886,50,Male,Shoes,Footwear,46,Wisconsin,M,Pink,Fall,5.0,Yes,Yes,17,PayPal,Weekly
7887,35,Female,Pants,Accessories,82,Oregon,S,Orange,Spring,4.3,Yes,Yes,39,PayPal,Monthly
7888,62,Female,Handbag,Clothing,56,Kansas,S,Cyan,Winter,2.8,Yes,Yes,10,Credit Card,Every 3 Months
7889,63,Female,Backpack,Footwear,40,Pennsylvania,L,Green,Winter,3.9,Yes,Yes,11,Bank Transfer,Fortnightly
7890,64,Female,Coat,Outerwear,93,South Carolina,S,Purple,Winter,3.0,Yes,Yes,24,Venmo,Weekly
7891,33,Male,Shorts,Clothing,41,Oklahoma,M,Magenta,Spring,4.7,No,No,37,Credit Card,Monthly
7892,27,Male,T-shirt,Outerwear,75,Georgia,M,White,Fall,4.1,Yes,Yes,43,Debit Card,Bi-Weekly
7893,18,Female,Dress,Clothing,30,New York,M,Violet,Fall,3.6,No,Yes,42,PayPal,Annually
7894,30,Male,Hat,Footwear,61,Kansas,S,Peach,Fall,4.8,No,No,6,Cash,Monthly
7895,20,Female,Shoes,Clothing,24,New Jersey,S,Turquoise,Spring,4.4,Yes,No,27,Debit Card,Quarterly
7896,18,Male,Shirt,Footwear,76,North Carolina,S,Olive,Winter,3.8,Yes,No,41,Debit Card,Quarterly
7897,57,Male,Shoes,Outerwear,62,Hawaii,M,Red,Fall,4.6,No,No,11,PayPal,Every 3 Months
7898,24,Female,Coat,Outerwear,47,New Jersey,S,Green,Spring,2.6,No,No,28,Cash,Every 3 Months
7899,59,Male,Scarf,Outerwear,36,Alaska,S,Lavender,Summer,4.0,No,No,23,Bank Transfer,Weekly
7900,37,Female,Sunglasses,Clothing,29,Idaho,M,Gold,Fall,3.8,Yes,Yes,20,Cash,Every 3 Months
7901,52,Male,Scarf,Clothing,33,Nevada,L,Cyan,Winter,4.5,No,Yes,40,Bank Transfer,Weekly
7902,47,Male,Jewelry,Accessories,82,Louisiana,S,Red,Summer,4.6,Yes,Yes,26,Bank Transfer,Quarterly
7903,25,Male,Hat,Accessories,32,Kentucky,L,White,Winter,3.6,Yes,Yes,50,Credit Card,Bi-Weekly
7904,49,Female,Sunglasses,Footwear,82,Maryland,S,Gray,Summer,2.6,Yes,Yes,39,Venmo,Monthly
7905,24,Male,Sunglasses,Outerwear,80,New Hampshire,XL,Pink,Winter,4.1,Yes,No,15,Credit Card,Weekly
7906,19,Female,Gloves,Clothing,97,Missouri,L,Blue,Winter,3.9,Yes,Yes,17,Bank Transfer,Annually
7907,57,Male,Pants,Outerwear,48,Nevada,S,Charcoal,Fall,3.3,No,No,48,Venmo,Quarterly
7908,58,Male,Scarf,Footwear,43,California,S,Black,Spring,3.8,Yes,No,8,PayPal,Every 3 Months
7909,27,Male,Shorts,Clothing,36,Oklahoma,S,Silver,Spring,2.7,Yes,Yes,21,PayPal,Annually
7910,28,Female,Sunglasses,Outerwear,40,Arizona,L,Cyan,Spring,4.7,No,No,13,PayPal,Weekly
7911,69,Female,Socks,Footwear,78,New Mexico,S,Yellow,Winter,4.6,Yes,Yes,14,Bank Transfer,Quarterly
7912,47,Male,Sandals,Accessories,56,Arizona,M,Cyan,Winter,4.4,No,No,44,Bank Transfer,Monthly
7913,62,Female,Backpack,Accessories,44,Virginia,XL,Cyan,Fall,3.5,Yes,No,46,Credit Card,Annually
7914,19,Male,T-shirt,Clothing,89,New York,XL,Red,Spring,4.8,Yes,No,1,Cash,Bi-Weekly
7915,49,Male,Belt,Accessories,75,West Virginia,L,Green,Fall,3.8,Yes,No,33,Credit Card,Weekly
7916,28,Male,Boots,Accessories,74,Kentucky,M,Teal,Fall,2.9,No,Yes,2,Venmo,Fortnightly
7917,57,Female,Coat,Outerwear,80,Delaware,S,Pink,Summer,4.0,No,No,5,Venmo,Monthly
7918,49,Female,Belt,Accessories,74,New Mexico,L,Violet,Spring,3.6,Yes,No,5,Bank Transfer,Bi-Weekly
7919,36,Male,Jewelry,Accessories,30,Montana,XL,Silver,Summer,3.6,No,No,50,Bank Transfer,Bi-Weekly
7920,28,Female,Backpack,Outerwear,41,California,XL,Brown,Fall,4.4,No,Yes,26,Venmo,Fortnightly
7921,59,Female,Shoes,Outerwear,33,Hawaii,M,Maroon,Spring,3.6,Yes,No,11,Cash,Fortnightly
7922,20,Male,Hat,Clothing,57,West Virginia,M,Teal,Winter,3.4,No,No,24,Bank Transfer,Bi-Weekly
7923,42,Male,Blouse,Footwear,67,Illinois,M,Magenta,Fall,3.3,Yes,No,49,Bank Transfer,Annually
7924,68,Female,Hoodie,Footwear,79,Ohio,L,Yellow,Fall,4.0,No,Yes,29,PayPal,Weekly
7925,58,Male,Sweater,Footwear,67,Louisiana,XL,Magenta,Fall,4.4,Yes,Yes,25,PayPal,Every 3 Months
7926,37,Male,Blouse,Outerwear,43,West Virginia,S,Black,Spring,3.5,No,No,27,PayPal,Monthly
7927,68,Female,Socks,Outerwear,45,Ohio,S,Silver,Summer,3.4,Yes,Yes,17,Credit Card,Quarterly
7928,33,Male,Jeans,Outerwear,97,Missouri,XL,Black,Fall,4.7,No,Yes,24,Bank Transfer,Bi-Weekly
7929,25,Male,Jewelry,Footwear,91,Kentucky,L,Pink,Fall,4.5,Yes,No,41,Cash,Weekly
7930,48,Female,Backpack,Outerwear,74,Massachusetts,XL,Maroon,Summer,3.7,No,No,7,Venmo,Weekly
7931,53,Male,Shirt,Accessories,59,Louisiana,L,Teal,Fall,4.4,Yes,No,14,Credit Card,Monthly
7932,47,Female,Scarf,Clothing,72,Connecticut,XL,Teal,Winter,3.0,No,No,10,Cash,Bi-Weekly
7933,25,Female,Scarf,Footwear,38,Idaho,L,Olive,Summer,2.6,No,Yes,38,Debit Card,Monthly
7934,32,Female,Dress,Clothing,42,North Carolina,XL,Gold,Fall,3.0,Yes,Yes,1,Bank Transfer,Weekly
7935,38,Female,Coat,Accessories,63,Indiana,M,Pink,Winter,2.7,Yes,Yes,8,Debit Card,Weekly
7936,58,Female,Hoodie,Accessories,35,Hawaii,M,Gold,Winter,4.2,No,Yes,1,Bank Transfer,Weekly
7937,37,Male,Sunglasses,Clothing,61,South Carolina,L,Teal,Fall,4.9,No,Yes,37,Debit Card,Monthly
7938,35,Male,Jacket,Footwear,70,Alabama,M,Lavender,Winter,4.2,Yes,No,6,Bank Transfer,Annually
7939,29,Female,Dress,Footwear,98,Vermont,XL,Gray,Winter,3.9,Yes,No,42,Debit Card,Quarterly
7940,36,Female,Jacket,Footwear,80,Louisiana,M,Indigo,Winter,3.3,Yes,No,17,Venmo,Monthly
7941,46,Female,T-shirt,Outerwear,98,Indiana,S,Violet,Winter,3.4,Yes,Yes,19,Bank Transfer,Quarterly
7942,62,Female,Shirt,Footwear,42,Washington,XL,Teal,Winter,4.6,Yes,Yes,11,Bank Transfer,Monthly
7943,62,Female,Socks,Outerwear,94,North Dakota,M,Olive,Fall,3.0,Yes,Yes,32,Venmo,Fortnightly
7944,56,Male,Sweater,Accessories,77,Illinois,XL,Magenta,Fall,3.2,Yes,No,3,Cash,Bi-Weekly
7945,42,Male,Boots,Accessories,24,Iowa,L,Gray,Spring,4.6,No,Yes,23,Credit Card,Monthly
7946,24,Male,Dress,Accessories,64,Louisiana,XL,Gold,Winter,4.6,Yes,Yes,7,Bank Transfer,Every 3 Months
7947,26,Male,Jewelry,Footwear,54,South Carolina,XL,Turquoise,Winter,4.7,No,Yes,7,PayPal,Bi-Weekly
7948,25,Male,Handbag,Accessories,94,Massachusetts,XL,Purple,Winter,3.8,No,No,16,Cash,Fortnightly
7949,29,Male,Backpack,Clothing,21,Hawaii,M,Olive,Winter,2.8,No,Yes,30,Venmo,Bi-Weekly
7950,53,Female,Shirt,Accessories,78,Massachusetts,L,Blue,Fall,3.2,No,Yes,22,Venmo,Quarterly
7951,19,Female,Skirt,Outerwear,34,South Carolina,S,Maroon,Fall,3.3,No,No,11,Debit Card,Fortnightly
7952,56,Female,Skirt,Accessories,73,Michigan,XL,Silver,Spring,3.2,Yes,No,11,Credit Card,Monthly
7953,37,Male,Sunglasses,Clothing,57,Illinois,M,Magenta,Spring,4.2,No,Yes,35,Venmo,Bi-Weekly
7954,49,Female,Coat,Outerwear,78,Minnesota,M,Indigo,Spring,4.8,Yes,No,23,Credit Card,Annually
7955,31,Male,Socks,Accessories,68,South Carolina,L,Brown,Summer,3.6,No,No,44,Credit Card,Weekly
7956,42,Female,Gloves,Accessories,78,Oregon,L,Silver,Spring,4.5,No,No,40,Cash,Fortnightly
7957,49,Female,Jeans,Clothing,60,Vermont,XL,Gold,Spring,3.1,No,Yes,39,Credit Card,Fortnightly
7958,38,Male,Shoes,Clothing,35,Minnesota,L,Yellow,Summer,4.6,No,No,8,Credit Card,Fortnightly
7959,48,Male,Blouse,Accessories,93,New Hampshire,XL,Gold,Summer,3.6,Yes,Yes,9,Credit Card,Annually
7960,66,Female,Dress,Accessories,29,Oklahoma,XL,Peach,Winter,3.1,No,No,4,Venmo,Quarterly
7961,21,Male,Shorts,Clothing,88,Iowa,L,Silver,Summer,4.6,Yes,No,26,PayPal,Quarterly
7962,35,Female,Pants,Clothing,23,Arizona,XL,Silver,Spring,4.7,Yes,Yes,39,PayPal,Annually
7963,57,Male,Shoes,Outerwear,29,Oregon,L,Beige,Winter,4.3,Yes,Yes,45,Cash,Every 3 Months
7964,52,Female,Hat,Footwear,24,Louisiana,XL,Indigo,Spring,4.3,Yes,No,2,PayPal,Annually
7965,66,Female,Gloves,Outerwear,55,North Dakota,S,Lavender,Fall,2.5,Yes,No,48,Debit Card,Every 3 Months
7966,42,Male,Shorts,Clothing,87,Arizona,XL,Beige,Summer,4.9,Yes,Yes,24,Bank Transfer,Annually
7967,63,Female,Shoes,Footwear,87,Ohio,S,Orange,Summer,2.8,Yes,Yes,18,Cash,Weekly
7968,37,Female,Socks,Footwear,64,Nevada,S,Green,Fall,2.8,No,Yes,45,Debit Card,Every 3 Months
